Dataset Name	Image Name	Organism	Organism Term Source REF	Strain	Reporter	Genotype	Developmental Stage	Developmental Stage Comments	Material Type	Growth Condition	Phenotype Name	Phenotype Description	Phenotype Source Type	Phenotype Term Source REF	Phenotype Term Name	Phenotype Term Accession	Channels	Image File Type	Image Dimensions (XYZCT)	Image Plane	Image Section	Image File Comments
Embryo1	SPM00_TM000386_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  386
Embryo1	SPM00_TM000387_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  387
Embryo1	SPM00_TM000388_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  388
Embryo1	SPM00_TM000389_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  389
Embryo1	SPM00_TM000390_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  390
Embryo1	SPM00_TM000391_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  391
Embryo1	SPM00_TM000392_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  392
Embryo1	SPM00_TM000393_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  393
Embryo1	SPM00_TM000394_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  394
Embryo1	SPM00_TM000395_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  395
Embryo1	SPM00_TM000396_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  396
Embryo1	SPM00_TM000397_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  397
Embryo1	SPM00_TM000398_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  398
Embryo1	SPM00_TM000399_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  399
Embryo1	SPM00_TM000400_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  400
Embryo1	SPM00_TM000401_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  401
Embryo1	SPM00_TM000402_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  402
Embryo1	SPM00_TM000403_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  403
Embryo1	SPM00_TM000404_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  404
Embryo1	SPM00_TM000405_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  405
Embryo1	SPM00_TM000406_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  406
Embryo1	SPM00_TM000407_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  407
Embryo1	SPM00_TM000408_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  408
Embryo1	SPM00_TM000409_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  409
Embryo1	SPM00_TM000410_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  410
Embryo1	SPM00_TM000411_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  411
Embryo1	SPM00_TM000412_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  412
Embryo1	SPM00_TM000413_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  413
Embryo1	SPM00_TM000414_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  414
Embryo1	SPM00_TM000415_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  415
Embryo1	SPM00_TM000416_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  416
Embryo1	SPM00_TM000417_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  417
Embryo1	SPM00_TM000418_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  418
Embryo1	SPM00_TM000419_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  419
Embryo1	SPM00_TM000420_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  420
Embryo1	SPM00_TM000421_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  421
Embryo1	SPM00_TM000422_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  422
Embryo1	SPM00_TM000423_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  423
Embryo1	SPM00_TM000424_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  424
Embryo1	SPM00_TM000425_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  425
Embryo1	SPM00_TM000426_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  426
Embryo1	SPM00_TM000427_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  427
Embryo1	SPM00_TM000428_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  428
Embryo1	SPM00_TM000429_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  429
Embryo1	SPM00_TM000430_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  430
Embryo1	SPM00_TM000431_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  431
Embryo1	SPM00_TM000432_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  432
Embryo1	SPM00_TM000433_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  433
Embryo1	SPM00_TM000434_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  434
Embryo1	SPM00_TM000435_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  435
Embryo1	SPM00_TM000436_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  436
Embryo1	SPM00_TM000437_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  437
Embryo1	SPM00_TM000438_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  438
Embryo1	SPM00_TM000439_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  439
Embryo1	SPM00_TM000440_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  440
Embryo1	SPM00_TM000441_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  441
Embryo1	SPM00_TM000442_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  442
Embryo1	SPM00_TM000443_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  443
Embryo1	SPM00_TM000444_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  444
Embryo1	SPM00_TM000445_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  445
Embryo1	SPM00_TM000446_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  446
Embryo1	SPM00_TM000447_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  447
Embryo1	SPM00_TM000448_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  448
Embryo1	SPM00_TM000449_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  449
Embryo1	SPM00_TM000450_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  450
Embryo1	SPM00_TM000451_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  451
Embryo1	SPM00_TM000452_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  452
Embryo1	SPM00_TM000453_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  453
Embryo1	SPM00_TM000454_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  454
Embryo1	SPM00_TM000455_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  455
Embryo1	SPM00_TM000456_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  456
Embryo1	SPM00_TM000457_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  457
Embryo1	SPM00_TM000458_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  458
Embryo1	SPM00_TM000459_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  459
Embryo1	SPM00_TM000460_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  460
